  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
    54   74.95485      0.6329998E-02   0.000000     -0.2493892E-02 -0.9071832E-06   0.000000       0.000000       0.000000      0.1266537E-02   0.000000      0.1266537E-02   0.000000      0.1266537E-02   0.000000      0.3400000E-02  0.1228262E-02  0.2171738E-02 -0.3486794E-15   228.0799      -78.07990    
    55   74.95217      0.6329070E-02   0.000000     -0.2674255E-02 -0.9275129E-06   0.000000       0.000000       0.000000      0.1266348E-02   0.000000      0.1266348E-02   0.000000      0.1266348E-02   0.000000      0.3900000E-02  0.1408834E-02  0.2491166E-02 -0.1877188E-14   228.0799      -78.07990    
    56   74.94964      0.6328104E-02   0.000000     -0.2529498E-02 -0.9662266E-06   0.000000       0.000000       0.000000      0.1266176E-02   0.000000      0.1266176E-02   0.000000      0.1266176E-02   0.000000      0.3500000E-02  0.1264289E-02  0.2235711E-02 -0.5643272E-14   228.0799      -78.07990    
    57   74.94722      0.6327099E-02   0.000000     -0.2420887E-02 -0.1004933E-05   0.000000       0.000000       0.000000      0.1266013E-02   0.000000      0.1266013E-02   0.000000      0.1266013E-02   0.000000      0.3200000E-02  0.1155879E-02  0.2044121E-02 -0.4376707E-14   228.0799      -78.07990    
    58   74.94495      0.6326086E-02   0.000000     -0.2276176E-02 -0.1012830E-05   0.000000       0.000000       0.000000      0.1265831E-02   0.000000      0.1265831E-02   0.000000      0.1265831E-02   0.000000      0.2800000E-02  0.1011358E-02  0.1788642E-02  0.3221598E-14   228.0799      -78.07990    
    59   74.94273      0.6325091E-02   0.000000     -0.2220435E-02 -0.9950111E-06   0.000000      0.2000000E-03   0.000000      0.1265630E-02   0.000000      0.1265630E-02   0.000000      0.1265630E-02   0.000000      0.3200000E-02  0.1155799E-02  0.2044201E-02  0.5413855E-14   228.0799      -78.07990    
    60   74.94023      0.6324115E-02   0.000000     -0.2492438E-02 -0.9764056E-06   0.000000       0.000000       0.000000      0.1265421E-02   0.000000      0.1265421E-02   0.000000      0.1265421E-02   0.000000      0.3400000E-02  0.1227994E-02  0.2172006E-02 -0.8053020E-14   228.0799      -78.07990    
    61   74.93756      0.6323140E-02   0.000000     -0.2672761E-02 -0.9747082E-06   0.000000       0.000000       0.000000      0.1265209E-02   0.000000      0.1265209E-02   0.000000      0.1265209E-02   0.000000      0.3900000E-02  0.1408527E-02  0.2491473E-02  0.8318650E-14   228.0799      -78.07990    
    62   74.93482      0.6322147E-02   0.000000     -0.2744714E-02 -0.9935247E-06   0.000000       0.000000       0.000000      0.1265008E-02   0.000000      0.1265008E-02   0.000000      0.1265008E-02   0.000000      0.4100000E-02  0.1480699E-02  0.2619301E-02  0.7145543E-14   228.0799      -78.07990    
    63   74.93227      0.6321129E-02   0.000000     -0.2544441E-02 -0.1017411E-05   0.000000      0.2000000E-03   0.000000      0.1264818E-02   0.000000      0.1264818E-02   0.000000      0.1264818E-02   0.000000      0.4100000E-02  0.1480640E-02  0.2619360E-02 -0.9614705E-15   228.0799      -78.07990    
    64   74.92971      0.6320087E-02   0.000000     -0.2563618E-02 -0.1042082E-05   0.000000       0.000000       0.000000      0.1264635E-02   0.000000      0.1264635E-02   0.000000      0.1264635E-02   0.000000      0.3600000E-02  0.1300025E-02  0.2299975E-02  0.2473933E-14   228.0799      -78.07990    
    65   74.92711      0.6319027E-02   0.000000     -0.2599469E-02 -0.1060203E-05   0.000000       0.000000       0.000000      0.1264444E-02   0.000000      0.1264444E-02   0.000000      0.1264444E-02   0.000000      0.3700000E-02  0.1336085E-02  0.2363915E-02  0.8949005E-15   228.0799      -78.07990    
    66   74.92505      0.6317987E-02   0.000000     -0.2057597E-02 -0.1039459E-05   0.000000       0.000000       0.000000      0.1264235E-02   0.000000      0.1264235E-02   0.000000      0.1264235E-02   0.000000      0.2200000E-02  0.7944014E-03  0.1405599E-02  0.4162577E-14   228.0799      -78.07990    
    67   74.92399      0.6317041E-02   0.000000     -0.1063069E-02 -0.9462168E-06   0.000000      0.2000000E-03   0.000000      0.1264015E-02   0.000000      0.1264015E-02   0.000000      0.1264015E-02   0.000000       0.000000       0.000000       0.000000      0.6825920E-14   228.0799      -78.07990    
