days,vol_upper,vol_lower,vol_drain,vol_macro,del_vol_upper,del_vol_lower,del_vol_drain,del_vol_macro,rainfall,irrigation,drain_upper,macro_upper,drain_lower,overflow_lower,total_rech,gw_withdrawal,net_recharge,runoff,pot_evap_upper,evap_upper,pot_evap_lower,evap_lower,gw_pot_evap,balance,elevation,depth-to-water,
1612,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,3.3600001E-02,7.2839692E-02,4.0484406E-02,0.000000,0.000000,0.000000,4.0484406E-02,3.6419846E-02,4.0645598E-03,0.000000,0.1453021,6.5955286E-02,0.000000,0.000000,7.9346798E-02,1.9428903E-16,2.000000,-2.000000
1642,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.1423960,3.8075987E-02,0.000000,0.000000,0.000000,3.8075987E-02,7.1198019E-02,-3.3122032E-02,0.000000,0.2308667,0.1043201,0.000000,0.000000,0.1265466,2.6367797E-16,2.000000,-2.000000
1673,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.1155744,3.9345187E-02,0.000000,0.000000,0.000000,3.9345187E-02,5.7787217E-02,-1.8442031E-02,0.000000,0.1687000,7.6229248E-02,0.000000,0.000000,9.2470753E-02,3.3306691E-16,2.000000,-2.000000
1704,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,4.7999999E-03,0.1039437,3.9356693E-02,0.000000,0.000000,0.000000,3.9356693E-02,5.1971847E-02,-1.2615153E-02,0.000000,0.1535500,6.9387000E-02,0.000000,0.000000,8.4163000E-02,2.9143354E-16,2.000000,-2.000000
1734,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,1.4000000E-03,0.1017894,3.8075987E-02,0.000000,0.000000,0.000000,3.8075987E-02,5.0894706E-02,-1.2818719E-02,0.000000,0.1441000,6.5113425E-02,0.000000,0.000000,7.8986577E-02,3.4694470E-16,2.000000,-2.000000
1765,0.2681531,0.000000,8.6765149E-03,0.000000,1.8153057E-02,0.000000,2.3305171E-03,0.000000,5.8000001E-02,5.6822581E-02,3.9838951E-02,0.000000,0.000000,0.000000,3.9838951E-02,2.8411290E-02,1.1427661E-02,0.000000,0.1194000,5.4500057E-02,0.000000,0.000000,6.4899944E-02,1.6479873E-16,2.089811,-2.089811
1795,0.2500000,0.000000,6.3459978E-03,0.000000,-1.8153057E-02,0.000000,-2.3305171E-03,0.000000,2.3399999E-02,4.3341204E-02,4.5358600E-02,0.000000,0.000000,0.000000,4.5358600E-02,2.1670602E-02,2.3687998E-02,0.000000,9.0600001E-02,4.1866177E-02,0.000000,0.000000,4.8733824E-02,1.8214596E-16,2.000000,-2.000000
1826,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,4.5400002E-02,4.2578262E-02,4.2033314E-02,0.000000,0.000000,0.000000,4.2033314E-02,2.1289131E-02,2.0744183E-02,0.000000,0.1002000,4.5944950E-02,0.000000,0.000000,5.4255051E-02,1.5265567E-16,2.000000,-2.000000
1857,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,2.2000001E-03,7.6818738E-02,3.9345187E-02,0.000000,0.000000,0.000000,3.9345187E-02,3.8409369E-02,9.3581783E-04,0.000000,8.7800001E-02,3.9673551E-02,0.000000,0.000000,4.8126450E-02,2.6367797E-16,2.000000,-2.000000
1885,0.2523928,0.000000,6.3754816E-03,0.000000,2.3927504E-03,0.000000,2.9483759E-05,0.000000,9.0000002E-03,7.8534008E-02,3.5537588E-02,0.000000,0.000000,0.000000,3.5537588E-02,3.9267004E-02,-3.7294158E-03,0.000000,0.1097000,4.9574186E-02,0.000000,0.000000,6.0125814E-02,2.5760644E-16,2.011947,-2.011947
1916,0.2500000,0.000000,6.6579419E-03,0.000000,-2.3927504E-03,0.000000,2.8246032E-04,0.000000,3.3600000E-02,4.8673650E-02,3.9783497E-02,0.000000,0.000000,0.000000,3.9783497E-02,2.4336825E-02,1.5446672E-02,0.000000,9.8333334E-02,4.4600443E-02,0.000000,0.000000,5.3732891E-02,6.6786854E-17,2.000000,-2.000000
1946,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,-3.1194408E-04,0.000000,3.6000001E-03,8.8458525E-02,3.8387931E-02,0.000000,0.000000,0.000000,3.8387931E-02,4.4229263E-02,-5.8413315E-03,0.000000,0.1194667,5.3982538E-02,0.000000,0.000000,6.5484129E-02,3.1398495E-16,2.000000,-2.000000
1977,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,1.5199999E-02,0.1089439,3.9474998E-02,0.000000,0.000000,0.000000,3.9474998E-02,5.4471961E-02,-1.4996962E-02,0.000000,0.1871500,8.4668922E-02,0.000000,0.000000,0.1024811,2.3592239E-16,2.000000,-2.000000
2007,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,2.0000000E-03,0.1135479,3.8075987E-02,0.000000,0.000000,0.000000,3.8075987E-02,5.6773929E-02,-1.8697942E-02,0.000000,0.1714500,7.7471871E-02,0.000000,0.000000,9.3978130E-02,3.1918912E-16,2.000000,-2.000000
